country,tagged_day_zero,train_error,test_error,suggested_test_size,a,b,c
Afghanistan,214,0.8676699560392055,1.2877625042345047,0.15,12.649875624421895,76.88028890475697,27132.513109739823
Albania,109,0.2132416459118513,0.28246641013387475,0.5900000000000004,10.868594424192379,31.755484894342956,917.7286848286587
Algeria,183,2.4194993988827886,2.2730546070279543,0.22000000000000006,13.065348387098036,52.41431604949905,8120.35214949615
Andorra,70,0.23816183104203076,0.18496738010791705,0.6700000000000005,6.3451074749735525,15.671512981168602,748.1390321965581
Angola,850,0.06854898958328688,0.0569786233103065,0.4700000000000003,32.39795243657787,372.1480733304192,1993327.7803841883
Antigua and Barbuda,29,0.020501953535072562,0.015100096594936703,0.5700000000000004,15.779551071840979,-26.724152539542274,25.71809476488459
Argentina,175,1.9908696139940578,1.8193112881026783,0.5200000000000004,13.424489189768897,47.18893159691715,8498.615547613663
Armenia,262,1.292315989252109,0.252911395327618,0.19000000000000003,18.590832060042263,74.78945930551872,11719.481026875206
Australia,70,0.13990229324232403,0.13539446215940806,0.5200000000000004,4.512640615238751,28.982351212011483,6725.627101656072
Austria,96,1.5098987219265327,1.696780058617971,0.40000000000000024,5.60748346050626,26.057758808313935,15391.050307120307
Azerbaijan,131,1.2053575062066646,1.3938337843626731,0.39000000000000024,11.342047047853171,36.90628429545888,2773.637917619342
Bahamas,-608744409,0.6645082383511046,0.4112823130817483,0.4900000000000003,-98912332.01296705,22953746.393406335,101.17010755664097
Bahrain,273,0.5481130571401639,0.7400702328553771,0.19000000000000003,16.71000026964702,91.5847584757111,17354.31791952426
Bangladesh,124,1.1850528606052204,1.4832502521770476,0.4800000000000003,7.064088752860531,44.91283426989344,19653.244955449954
Barbados,32,0.031122940888243772,0.06168604823717654,0.5300000000000004,5.980416912341464,5.604770921996459,80.90366334068561
Belarus,134,1.1789072024153437,1.2586169061329462,0.6600000000000005,7.939909899807162,50.81625616073491,31322.79422238239
Belgium,128,4.015308434172265,0.35308522877130216,0.27000000000000013,8.2643950593028,38.4140198484006,53253.9320261608
Belize,-1,-1,-1,-1,-1,-1,-1
Benin,3537,1.2560749317452407,1.3538369974196964,0.3400000000000002,-168.7070815863919,4449.189021303062,89.40000020312358
Bhutan,-1,-1,-1,-1,-1,-1,-1
Bolivia,218,0.46292543638716666,0.16775464251292782,0.4600000000000003,12.21042159903237,72.11302310962604,18433.116748100085
Bosnia and Herzegovina,140,0.9731540063336701,0.9187123466042924,0.24000000000000007,10.834078771502806,33.567370885869785,2293.116769858486
Botswana,12,0.01704209523074725,0.020164835440169625,0.31000000000000016,4.567321339557336,-6.886222597404024,23.343186363138283
Brazil,232,13.465804635123598,10.737036886367028,0.6800000000000005,11.58942857708091,71.6381127307899,475233.458290776
Brunei,33,0.02290725970538046,0.019883306397111992,0.4800000000000003,5.167085501978863,6.572938261184497,138.71851333929376
Bulgaria,174,0.34738994637183057,1.2514556051448267,0.24000000000000007,15.129934451845099,49.63514160924432,3008.7858418096566
Burkina Faso,72,0.2830647207592462,0.31133435891573075,0.6600000000000005,7.30001869278138,18.375193975748168,663.3943252468184
Burma,40,0.17361768288546184,0.17317736203074036,0.5700000000000004,4.849642251767482,15.155643764126744,164.92651766774836
Burundi,-1,-1,-1,-1,-1,-1,-1
Cabo Verde,-143332321,0.6230010685812404,0.7956761932102153,0.4800000000000003,-25129677.300653547,319688.5957707546,266.8755242255535
Cambodia,23,0.05327137274217239,0.05105505607968027,0.21000000000000005,3.675905163993699,4.965116151429437,120.88690183211496
Cameroon,156,0.4376983330952625,1.539777413782636,0.6500000000000005,12.764836887897992,42.690329706381945,3784.5121473485165
Canada,171,7.681184234151828,9.53707196680488,0.20000000000000004,10.33661789523209,53.32293184735298,80549.86494337628
Central African Republic,-150188265,0.6269145627631706,0.24541826931046035,0.6200000000000004,-21987471.917413138,6486417.599630369,152.12224186278283
Chad,73,0.38574588945488014,0.41477174792818494,0.5400000000000004,5.784014400235292,31.277561828902254,820.5930865119458
Chile,312,7.277104882690738,9.737808835755066,0.4400000000000003,16.617294786841914,86.9188921910713,164123.20315488748
China,70,0.39829539589664287,0.16819340716529382,0.4900000000000003,4.380876114956467,18.56476570826783,82430.56460302332
Colombia,216,2.9973896140457184,0.6050223747875206,0.22000000000000006,14.45879462162871,65.13400804184006,29065.839297845054
Comoros,-1,-1,-1,-1,-1,-1,-1
Congo (Brazzaville),66,0.172542873557837,0.22428736171282748,0.2500000000000001,8.103786017957662,19.664868131141567,305.9850528345499
Congo (Kinshasa),579,0.22058522270374692,0.32504471663887485,0.5400000000000004,16.93301018396636,216.0450704655919,17401691.00839597
Costa Rica,91,0.43471319157874017,0.17555729180443883,0.16,7.645328568129686,21.84638272594374,750.0869238079341
Cote d'Ivoire,128,0.4569258514814003,0.0801916529132666,0.21000000000000005,10.207733020996573,31.469879193728545,1942.139306914113
Croatia,79,0.5208289474124489,0.42154721504665243,0.5100000000000003,6.931284872212985,22.877018228651462,2130.615614064857
Cuba,97,0.24754692123540967,0.6202655090500964,0.19000000000000003,8.028191322691134,28.38206094511143,1864.3252072661314
Cyprus,-47,5.18740421875046,1.955303221152855,0.15,1.4085913019402518,-58.477552388675775,533.2745098039215
Czechia,97,1.3702407044778506,1.7243466348459229,0.29000000000000015,7.442710508660942,27.482564034741564,7894.628679133401
Denmark,277,9.59829817299758,47.414106374101394,0.5800000000000004,-0.911008386543422,286.64210894372917,4641.178571428706
Diamond Princess,375,1.3939350360845781,2.7457785090664695,0.24000000000000007,-11.351842171960666,453.34162525680875,649.6805555555464
Djibouti,42,0.1415536758634022,0.2568056446131103,0.19000000000000003,3.6323898969756603,17.042108891380735,1145.9773998624999
Dominica,-1,-1,-1,-1,-1,-1,-1
Dominican Republic,-2896842532,42.07688583326206,47.50673957745748,0.5400000000000004,-316070788.4094517,-3932.254487791135,9045.946305107784
Ecuador,124,0.5249936390142934,0.9574039121606542,0.6000000000000004,6.934216344187539,41.10049219914771,35939.22407082531
Egypt,211,0.46712685618392913,1.0322904193812392,0.3700000000000002,13.698773044461113,67.28753239016375,20655.542445186715
El Salvador,473,0.15045687125565008,0.17462951855331948,0.6600000000000005,13.473719332650658,212.11356841047282,242450201.93889508
Equatorial Guinea,-3592,1.6012515391008468,3.7669769292920607,0.6000000000000004,228.26484774458095,-8335.929236157159,241.00000022720553
