country,tagged_day_zero,train_error,test_error,suggested_test_size,a,b,c
Afghanistan,220,0.5968010843316139,1.4354067162436943,0.28000000000000014,12.808871422319392,78.52701988584597,29513.470633767403
Albania,124,0.2534058541910781,0.3933837826517056,0.6900000000000005,12.670898903499433,35.302452301239775,1016.8923900062993
Algeria,203,2.9164349659429245,2.042531537216682,0.4400000000000003,14.022433784026767,56.434038067376946,9394.26823052922
Andorra,58,0.19144163773383593,0.1529151135069619,0.29000000000000015,6.247926415755105,15.650879722418345,751.8043848742766
Angola,167,0.05804323548545231,0.0733253207709115,0.39000000000000024,22.36547453969262,29.905963211203538,99.21028743616381
Antigua and Barbuda,32,0.015505291012172491,0.013286060027124501,0.2600000000000001,10.364654830940768,-17.053814055302126,25.201250638973
Argentina,292,2.203546489032423,3.497510647054227,0.3700000000000002,18.159351648079596,69.87271787618856,18160.087719114577
Armenia,341,1.3515586675119557,0.33438214871709826,0.20000000000000004,20.7066244303754,109.5938103374084,45381.63293856742
Australia,73,0.14538724865923075,0.1668384857524168,0.3800000000000002,4.663943809659826,28.96749240134492,6818.464800157243
Austria,84,1.4588387102513416,1.5441486693932778,0.4800000000000003,5.577935372044349,26.04330642075008,15624.472303183687
Azerbaijan,264,2.190854646412752,2.4602072775369725,0.4500000000000003,18.2613742094201,60.63090931672098,5778.080457459632
Bahamas,-544244487,0.6052667801173304,0.8777785242800038,0.43000000000000027,-86385028.4685416,111152.28820409444,144.2640303723692
Bahrain,307,0.5395582159826434,0.7401249502630823,0.4700000000000003,17.639070909463662,106.11871062436624,32687.36355990929
Bangladesh,153,2.436106074151557,2.9721729411697364,0.5000000000000003,9.13396544422282,53.818831308604636,33962.60510308874
Barbados,43,0.051353043230463725,0.03716509741121109,0.15,6.5603722621864655,6.351941981015286,83.30236230552947
Belarus,154,1.900857188382637,1.8070389467702441,0.6600000000000005,8.886706058026336,53.73420736168241,36765.45339735596
Belgium,135,2.2003563603885374,7.703290502282324,0.16,8.613309492729638,39.07194289617428,54713.765661061785
Belize,-1,-1,-1,-1,-1,-1,-1
Benin,-207621267,1.5169722395191385,1.0595412254193652,0.6100000000000004,-33955714.57634286,10430077.83808459,159.2585322250925
Bhutan,-1,-1,-1,-1,-1,-1,-1
Bolivia,182,0.2919637381830828,0.26297949904836565,0.5800000000000004,11.654164927128011,65.30510762308046,12266.525875601888
Bosnia and Herzegovina,134,0.8030101746868912,1.6101620261707832,0.22000000000000006,11.64130185503096,35.26787481518418,2437.467334716187
Botswana,36,0.01843864261734797,0.025985191515250958,0.5700000000000004,14.504750388710834,-18.100761564697468,25.583695232850886
Brazil,277,13.071083939016322,16.763561940609367,0.6400000000000005,12.923977878725362,82.81803551155409,855170.2450832375
Brunei,38,0.020393902034941905,0.022777014950174427,0.28000000000000014,5.222212237348487,6.678549410381833,139.29173268698452
Bulgaria,165,0.671170846091208,0.22929034402414758,0.16,14.678914233406612,47.98919097981777,2861.9472061670385
Burkina Faso,93,0.559436872305131,0.19694427119673538,0.15,10.086593796446524,22.079729021652028,770.6750350259783
Burma,50,0.15634332587645308,0.13329939986870892,0.4500000000000003,5.92457900839642,16.780485837912103,181.63672407104713
Burundi,-1,-1,-1,-1,-1,-1,-1
Cabo Verde,-253366693,0.9533467889727097,0.8395497238413769,0.5200000000000004,-33370655.34252511,893862.9926304022,322.15806734096594
Cambodia,32,0.037739029054806056,0.09357966002044421,0.43000000000000027,4.2714685360915805,4.560402254504913,121.18346918921189
Cameroon,194,1.9557267998526648,0.9827968961541077,0.5200000000000004,15.040001525134175,52.344236373662675,5395.429634814802
Canada,203,7.657691014266214,10.37812242116829,0.6000000000000004,11.108058095763404,55.52630149260352,86803.14673465639
Central African Republic,-160282864,0.9329384405623189,1.809080101442355,0.17,-26686231.29894293,801677.7166599999,341.81516950091174
Chad,70,0.3168924110844475,0.33594363912361314,0.29000000000000015,6.027226597135971,30.09849288664912,713.9199849490326
Chile,2,9.766978525484829,116.86164750499947,0.5700000000000004,0.5241207036940874,-2.628398047815871,10765.899970920069
China,-3,1.4550049741656341,22.028382221899502,0.6900000000000005,0.14023923058165333,-5.433599378081289,72366.27025213474
Colombia,252,2.0348415297453157,3.9575387582062502,0.23000000000000007,15.393020072094235,75.9493051889728,47087.50305027581
Comoros,-1,-1,-1,-1,-1,-1,-1
Congo (Brazzaville),770,2.6155868713429196,1.4987280608213074,0.30000000000000016,-21.251848761001668,895.6589500761901,195.52941176470588
Congo (Kinshasa),294,0.24565097834257155,0.43657999946507936,0.28000000000000014,17.401712413008838,108.08978271199614,27635.61656807656
Costa Rica,91,0.6284397941697806,0.3600296267972656,0.5600000000000004,8.753633111903206,23.73607935517509,805.346168547751
Cote d'Ivoire,147,0.29808131538585003,0.6140776587353703,0.6500000000000005,12.796376437436658,40.37715458925563,2677.6070006952546
Croatia,106,0.3850689557755555,0.9150165644975279,0.3500000000000002,7.599729607176446,23.124070333126813,2171.0349872444576
Cuba,99,0.2840171744985386,0.409501593708947,0.6200000000000004,8.203022557492586,28.669238925068118,1898.33798755912
Cyprus,73,0.15567077585046432,0.140236204328358,0.5500000000000004,7.245148986133584,23.419597871998835,892.8645777617297
Czechia,102,1.6823169802397198,1.3627749894181753,0.3400000000000002,7.725509968692755,27.90181771331556,8150.523740849743
Denmark,1,24.76807251837968,55.186182616389225,0.4400000000000003,0.13555180826063157,-0.17100857619855137,5482.0952381042825
Diamond Princess,24,0.06264052114883041,0.21701509802593208,0.3600000000000002,2.144915434341716,9.538331178946713,710.5574533993929
Djibouti,60,0.2325751672373572,0.22687202741340864,0.5100000000000003,5.118042318240912,19.25428090318167,1343.4109523286745
Dominica,-1,-1,-1,-1,-1,-1,-1
Dominican Republic,193,5.331671535389218,1.8807110693761822,0.3300000000000002,13.590172906538418,49.59078443076841,17275.43954894498
Ecuador,115,1.0409249927266784,0.9075677999878962,0.4400000000000003,6.95505822621794,39.175545210258235,33379.53588593981
Egypt,232,0.88664086085526,0.8560151366989655,0.41000000000000025,14.746725182269,74.3304298633933,28000.622959773467
El Salvador,193,0.14417694945641144,0.0828902755640906,0.23000000000000007,12.517557152911763,64.06447433986047,5443.171181022652
Equatorial Guinea,-930225838,3.347646584747491,4.587787421892234,0.40000000000000024,-130514868.34088105,784028.0341414447,649.5179224414447
Eritrea,31,0.032628799252080884,0.03935424735089516,0.24000000000000007,5.566931660720977,-1.2277513218351128,39.106156098997815
Estonia,320,3.289747945477069,2.1325662057837547,0.6400000000000005,-14.105541062858336,433.27935348589045,1224.4166666681156
Eswatini,47,0.07469085218551949,0.09031091488561788,0.6500000000000005,5.921538833649624,15.329631884540186,219.88703543866623
Ethiopia,693,0.1334604393253316,0.17875561390159544,0.6600000000000005,21.099741963902336,308.7874637476828,67415344.81957594
Fiji,-1,-1,-1,-1,-1,-1,-1
Finland,150,1.941665066695137,1.0588883939102995,0.6800000000000005,10.914860635299936,38.7211462387827,6388.229184663871
France,127,3.37350911804497,0.7177665549007558,0.43000000000000027,7.135475364708255,41.28013797536165,177537.98921209
Gabon,135,0.1746937125996946,0.11695846450066077,0.16,9.284202735615692,54.93081512134245,4742.8477440812485
Gambia,17,0.01584325519555406,0.02735316140990624,0.3800000000000002,4.447237637214883,-5.643410835179342,24.1365698269545
Georgia,-227,4.55264734892001,3.019920005721075,0.5500000000000004,12.550216345322156,-308.79126611534474,313.48387078305973
Germany,147,6.956154051015297,11.17638936275156,0.24000000000000007,7.617955030836906,38.18053845020916,170659.1000205388
Ghana,190,0.2887111033804942,0.33018942017992364,0.5000000000000003,10.529785570306348,57.09330331714236,12450.037391545151
Greece,100,0.6134949337820105,0.35919989171488487,0.4500000000000003,8.55151674039183,28.26501273430249,2730.6066802247087
Grenada,76,0.012196347244062199,0.018190271019698594,0.5300000000000004,26.081595248930746,-38.26957306911017,24.290077884510332
Guatemala,491,0.40168359738594467,0.4466069643964196,0.43000000000000027,14.43268539226094,215.73245452721724,115762276.57014321
Guinea,110,0.6392134114199399,0.25029447629686086,0.6800000000000005,7.987752319862737,32.82268025045697,3110.176624852225
Guinea-Bissau,72,0.46975027757826027,0.524669332729406,0.6900000000000005,5.344554862692107,31.777483909116615,1171.6019253673646
Guyana,55734,4.66620765751259,1.8882433392241609,0.5500000000000004,-1583.7421060342263,64856.58307224612,61.19230769230855
Haiti,340,0.4775727105878059,0.47510206124275384,0.41000000000000025,9.29731288314278,161.47791041588852,127557830.55027469
Holy See,-1,-1,-1,-1,-1,-1,-1
Honduras,13164,10.327972221122602,14.852379123631046,0.5900000000000004,-11.05860117090947,13248.654008958707,1131.5600000002964
Hungary,111,0.5603158767226238,0.22047529666295113,0.30000000000000016,9.288170472041278,35.51072952271329,3564.9801713073566
Iceland,70,0.04239821493411593,0.06357720899119763,0.4600000000000003,5.616523996078697,24.231842085167884,1801.5049218565819
India,224,2.6130718439344407,4.252074735433479,0.5500000000000004,11.296404413806393,73.42261952217578,176213.284129046
Indonesia,234,2.71213564110766,4.1895353639858595,0.3400000000000002,14.140431791628213,57.30663065022004,24937.0872079095
Iran,196,14.969164781915426,12.294589753592497,0.3600000000000002,12.036308986633957,46.206234109325834,114958.43329571055
Iraq,261,1.0883545302857691,1.7401044039170575,0.31000000000000016,18.809139878966104,67.16028367066468,5320.1701363007005
Ireland,119,1.3947069359863051,1.79820137483664,0.6300000000000004,7.851604800231287,38.37442179827494,24324.784473161493
Israel,102,0.8915639580298798,1.2679076993030196,0.6300000000000004,6.756303112856735,33.941430638086686,16475.604266914128
Italy,214,900.1104966492105,360.79413871115486,0.4500000000000003,-5.854325403702726,291.0144388697473,125942.24519405153
Jamaica,70,0.34948911877004424,0.3451037904169974,0.4700000000000003,6.125010314709979,30.807450335420334,531.7896882582658
Japan,152,0.5031842096823076,0.6226133783367485,0.18000000000000002,7.855266545083357,75.01318154369854,16508.86682392897
Jordan,133,0.3230954525254569,0.621781620916664,0.31000000000000016,15.153249169743363,21.613606831806695,615.3837781385718
Kazakhstan,159,0.8721438900652435,0.9764538601877532,0.6000000000000004,11.792596211283264,50.67643819007516,8756.846415276212
Kenya,-5935,2.2039775278933766,5.322839535545398,0.3700000000000002,193.5912536912233,-7099.556559988137,363.88888849218165
"Korea, South",89,4.079364822581731,3.2210464939343204,0.18000000000000002,5.631025142439829,29.00835611448211,10494.217406763059
Kosovo,89,0.14794738297296867,0.16300164188803615,0.42000000000000026,6.94600431707465,22.91876231310169,931.0677098915088
Kuwait,275,0.14900951044413233,0.1456762884111621,0.5100000000000003,12.773465747935223,112.06502915451301,165385.4667735161
Kyrgyzstan,127,0.3528716355339357,0.47325083366268766,0.4600000000000003,12.446522305749982,32.90345104577727,1305.6754670545204
Laos,-1,-1,-1,-1,-1,-1,-1
