country,tagged_day_zero,train_error,test_error,suggested_test_size,a,b,c
Afghanistan,242,0.9631924716462988,1.2844257571362439,0.15,13.435080227807626,86.99453839458569,47569.4432314313
Albania,131,0.3496138765813159,0.26994774938257393,0.31000000000000016,12.70060867361436,35.80650840995194,1029.5398452675408
Algeria,214,3.659726375327064,2.6308707284936346,0.6200000000000004,15.835623521597197,63.71784954899975,11896.854505207999
Andorra,61,0.19285056218707217,0.0840374174060779,0.23000000000000007,6.292414917343104,15.731791610631303,755.5107976593317
Angola,915,0.05387960540070607,0.060340107877361306,0.6100000000000004,31.966307948377924,376.2000452233302,2598027.121108226
Antigua and Barbuda,35,0.009555603115771557,0.0190332435935915,0.4700000000000003,11.627782932315595,-20.96996308806326,25.19343042704874
Argentina,240,2.4721934157705285,2.278605369003207,0.4800000000000003,17.36594629661246,66.50273179401775,16284.707784428949
Armenia,816,1.1302738605842186,0.2677886547551202,0.15,20.58843901782909,333.1088367994084,2230248394.1445937
Australia,71,0.16464749859150765,0.19723483245125234,0.22000000000000006,4.795716591844199,29.09364064367345,6848.923057284122
Austria,100,2.116043278035983,1.059028285811005,0.27000000000000013,6.050179206404188,26.597558468654977,15788.078522368496
Azerbaijan,315,2.3723847684782666,2.3874518806800857,0.28000000000000014,20.52184037703635,76.37291744676088,9351.082965498337
Bahamas,-473865055,0.8139418337034451,0.4463186829116636,0.4900000000000003,-82569517.54232514,22645081.277828462,122.2984309592742
Bahrain,298,0.6592865922237411,0.4212877964570757,0.6000000000000004,17.03303822149059,100.17974228430951,25782.22058912834
Bangladesh,204,4.589672237224043,3.645034747568091,0.28000000000000014,11.307893540528962,67.17461121190674,70826.37138062021
Barbados,36,0.05063909236903,0.05844974900935662,0.4800000000000003,6.664771552804728,6.847131659105605,83.91599163081233
Belarus,179,3.3089665735513765,3.7591999220610886,0.40000000000000024,10.83545111020391,59.22228428211332,46393.686710847614
Belgium,148,4.4356206309372,3.9020876901316774,0.24000000000000007,9.087210315323444,39.66047779653864,56031.34971612125
Belize,-1,-1,-1,-1,-1,-1,-1
Benin,-382583193,1.8013719270129045,2.220378137700495,0.28000000000000014,-60399288.221196756,8659014.362940237,251.3859129761042
Bhutan,796,0.06847939043161808,0.055181868875799504,0.4500000000000003,33.254420009134414,348.2060960149191,631480.872766964
Bolivia,261,0.24867826913047217,0.7493093871296558,0.5400000000000004,14.024048146598377,98.08164810647338,79091.66399661028
Bosnia and Herzegovina,-108,7.960284718710913,14.704728478382599,0.6100000000000004,1.0317584814893692,-117.02152927484666,1406.4137951845146
Botswana,1733,0.08997707219277602,0.07384950314970291,0.3400000000000002,68.95891384117915,754.4970094992073,1027838.703380837
Brazil,282,13.904194289181305,19.039973285244358,0.3400000000000002,13.268395126773944,87.01325974484823,1068658.4427944012
Brunei,38,0.018158521342712997,0.025272161168276096,0.22000000000000006,5.20082525859136,6.4868849204539005,139.30552940407784
Bulgaria,174,0.2924755901439018,0.8044278246065008,0.39000000000000024,14.451254875864494,47.560314700681324,2823.425093057097
Burkina Faso,95,0.6847051458226828,0.29752940158851027,0.5900000000000004,10.206438472695055,22.526042123979806,785.6174282691679
Burma,62,0.1756241386618829,0.16236247391593456,0.3400000000000002,6.8403318176101005,17.56739269104154,193.29096491133254
Burundi,135,0.2389933663943351,0.045238095215981676,0.15,-7.159534329781233,178.8122394887405,40.10000000174005
Cabo Verde,-334776137,1.1378474091776314,0.9569685976196314,0.5200000000000004,-51858598.90800476,1617288.7399079313,378.5758838708779
Cambodia,28,0.05828635162085493,0.14041350613487655,0.42000000000000026,4.808688361761934,3.711266472418305,121.70195998233125
Cameroon,284,1.739753170623687,2.1498809636079566,0.42000000000000026,19.726177662994587,87.22538740018076,18188.823925068657
Canada,201,10.625149165430377,9.787647298220536,0.4500000000000003,11.645671036725853,57.13110597731632,92094.37684326782
Central African Republic,127,0.1605458724824116,0.20620722593522492,0.41000000000000025,8.068066383625844,31.536141675965016,1593.0103846823893
Chad,74,0.25562673796327884,0.30962623050488547,0.3400000000000002,6.345638808357488,30.95585736975324,767.7968975318321
Chile,705,7.954299401995069,4.991909594966955,0.3500000000000002,16.98538448419176,291.69126345052973,23514403729.607456
China,71,0.25191822664326396,0.6002649687394723,0.18000000000000002,4.615128073927955,18.905331980684874,82773.84616457167
Colombia,297,2.1826188125482324,3.7291162329550573,0.4600000000000003,16.54236771354097,83.54116116477589,63401.15351386667
Comoros,-1,-1,-1,-1,-1,-1,-1
Congo (Brazzaville),-368,3.1534606324083683,1.8551903302144377,0.3500000000000002,5.062436778194979,-404.22181746061443,241.21621563220248
Congo (Kinshasa),-140,5.287231449093135,10.93065978436272,0.24000000000000007,8.012816914059272,-194.84481645784732,764.9038451390602
Costa Rica,111,0.6295465084904426,0.5345898909427969,0.43000000000000027,9.80508240862067,25.113278298455498,847.1328463210621
Cote d'Ivoire,168,0.7637794284221947,0.27957740258233676,0.30000000000000016,14.278159234338935,43.742219131556276,3016.497148741125
