country,tagged_day_zero,train_error,test_error,suggested_test_size,a,b,c
Afghanistan,224,0.8980482407168513,1.0880439498037786,0.22000000000000006,12.675971337843285,76.33568005039213,26011.222985169465
Albania,137,0.27675994469656323,0.2540752545295049,0.24000000000000007,11.277968855597885,32.65869088975764,935.0891643678198
Algeria,178,1.2213536749403002,2.7331927511031693,0.6800000000000005,13.055653945107851,52.1773042244448,8042.497229785099
Andorra,59,0.1970641230949266,0.08105666158782188,0.3200000000000002,6.129519420346329,15.714189429671535,749.5693655815695
Angola,837,0.0612024311214293,0.06315922315417374,0.3800000000000002,31.40119068651529,360.90196162915294,2005274.5158096745
Antigua and Barbuda,33,0.01706512197370243,0.02027257602465917,0.5200000000000004,7.481998794373324,-12.040937739626447,25.05882233646384
Argentina,224,0.9640356104344364,3.2836966822393068,0.6300000000000004,16.629218708380055,58.38945797210669,12059.54581102488
Armenia,295,1.3105972866015365,0.48573830689673353,0.16,19.482432396690577,83.03446696885436,15675.290273713272
Australia,78,0.1405747124518444,0.21468991523451778,0.3800000000000002,4.7559776715169875,29.054707094288993,6773.218689327518
Austria,85,1.3599793214093145,1.5728866575494123,0.31000000000000016,5.515932875779136,26.08548973891887,15343.3368191333
Azerbaijan,-430186213,11.698381386397187,10.545461833985922,0.6900000000000005,-55300420.8791263,41958.147699046836,1978.8269641973393
Bahamas,-300274613,0.6548782074843089,0.844293960103552,0.4800000000000003,-52977389.39618773,668641.6361933385,140.4776124579584
Bahrain,271,0.712327627984169,0.5712882515162119,0.4700000000000003,17.230697903364945,98.20995084452477,23259.989241722422
Bangladesh,150,2.382046966574439,2.1282697595733886,0.6900000000000005,8.495767528304969,51.40974853719101,29153.26313012696
Barbados,42,0.03659365080557181,0.06602597826944037,0.3600000000000002,6.005525338134906,5.655823401327042,81.18796948420484
Belarus,137,1.5768607578924827,1.2566680154057726,0.4900000000000003,8.21459007237393,51.503941494772015,32654.88329098356
Belgium,133,4.251482218287092,1.9127714275953946,0.21000000000000005,8.535884125962863,38.67653363605684,53957.82028069509
Belize,-1,-1,-1,-1,-1,-1,-1
Benin,-166949768,1.3801197140234405,1.2797204858813418,0.5100000000000003,-33734201.020020954,6261739.802328595,168.98942386206218
Bhutan,-1,-1,-1,-1,-1,-1,-1
Bolivia,187,0.3778987496340592,0.2037439723345486,0.5100000000000003,11.861016021975598,69.20710174252241,15767.736290684572
Bosnia and Herzegovina,154,1.1827144505337135,0.23540536743919444,0.40000000000000024,10.633210020225704,33.21232710721517,2295.024683384581
Botswana,13,0.01615403394849162,0.02182699463181268,0.5000000000000003,7.611595101334947,-10.695123497504696,23.93787181820906
