country,tagged_day_zero,train_error,test_error,suggested_test_size,a,b,c
Afghanistan,260,0.7653623096718128,0.17911319151481436,0.20000000000000004,12.635282858100823,81.41056640444576,36525.0265531555
Albania,272,0.8150119252755621,0.6862892739555752,0.28000000000000014,21.741347683469332,54.01269144119965,1531.0649536725673
Algeria,246,2.1601826649170235,3.6229552482385112,0.4900000000000003,16.254171450831976,64.63383813080742,12202.170917122567
Andorra,82,0.24814552863982348,0.09919616601525355,0.3300000000000002,7.031393964452738,16.62800592516761,787.067872513457
Angola,862,0.056935550394507164,0.07300762241299576,0.5100000000000003,32.18994201271769,373.13627081366747,2198684.546276849
Antigua and Barbuda,27,0.016232926548538695,0.018152502231727034,0.3300000000000002,17.077266386088095,-27.397580058242,25.995125139927527
Argentina,573,3.0710935213308246,1.9387782157740308,0.5000000000000003,21.708655934250075,211.83813124503175,7198015.427807071
Armenia,264,29.585511622257982,17.08616344502373,0.6000000000000004,-1.344165711647296,277.84152738014086,4468.304375485069
Australia,74,0.1837464409796596,0.10402431759519441,0.5300000000000004,4.831018257322688,29.40823569112645,6933.631611856408
Austria,2,19.831880607921182,66.32427676768663,0.6800000000000005,0.07078658029084407,1.4460158473387041,11475.625
Azerbaijan,1015,2.7427666222353153,2.2197872108913006,0.3400000000000002,25.581526994192103,400.23287051872984,1671331010.0590703
Bahamas,67,0.037874706600318095,0.03670305771582718,0.21000000000000005,11.160862533892363,14.856670606514289,102.87535682289612
Bahrain,310,0.8555879214075712,0.5407051641111753,0.29000000000000015,18.757940449338474,110.09993933678408,35225.79161734973
Bangladesh,257,6.88847922489828,7.546689596969484,0.5500000000000004,14.158287095121512,84.97172951636846,159042.8150103459
Barbados,79,0.0660293700629538,0.15985564989289097,0.6000000000000004,14.592134122985518,5.176257563371405,92.57566735561474
Belarus,202,4.847005017926492,4.513731930416292,0.6100000000000004,12.528823571949797,64.98101045894455,56229.9278499714
Belgium,1,87.91526397371352,68.67683579262201,0.21000000000000005,0.029323258821047183,1.2144352409115011,34821.76250000055
Belize,-1,-1,-1,-1,-1,-1,-1
