country,tagged_day_zero,train_error,test_error,suggested_test_size
Oman,99,0.13667055048719196,0.13790422214913078,0.4700000000000003
Pakistan,176,4.216988087728846,3.83495639392567,0.3700000000000002
Panama,117,1.1399091233214589,1.1560247954405312,0.3400000000000002
Papua New Guinea,-1,-1,-1,-1
Paraguay,75,0.11553328187342092,0.11864669969679104,0.4700000000000003
Peru,106,0.2028163552698161,0.22265365793526545,0.5600000000000004
Philippines,107,1.0838165746451962,1.0572031777286337,0.5200000000000004
Poland,114,1.7247125703897852,1.8169096987546483,0.27000000000000013
Portugal,102,3.5098889332452594,3.515408465486023,0.6400000000000005
Qatar,378,2.0489372238721297,11.032176452886329,0.6700000000000005
Romania,112,1.3624360442497438,1.3347965533134531,0.19000000000000003
Russia,128,0.9795942667668417,0.9711330722350769,0.2500000000000001
Rwanda,207,0.13295453879678704,0.13233214180700306,0.6700000000000005
Saint Kitts and Nevis,-1,-1,-1,-1
Saint Lucia,-1,-1,-1,-1
Saint Vincent and the Grenadines,-1,-1,-1,-1
San Marino,152,0.4250100822618517,0.42185003111568714,0.28000000000000014
Sao Tome and Principe,-1,-1,-1,-1
Saudi Arabia,170,1.3302544064787352,1.3566877894644547,0.5600000000000004
Senegal,551,0.366224958845237,0.36415816421774705,0.3800000000000002
Serbia,99,0.4305705391129561,0.4291570684581389,0.42000000000000026
Seychelles,-1,-1,-1,-1
Sierra Leone,33,0.04452706243079156,0.054452307672384105,0.2600000000000001
Singapore,155,0.7537468593657483,0.7513578789004246,0.43000000000000027
Slovakia,112,0.2014429083133469,0.20296298664789278,0.3700000000000002
Slovenia,88,0.2720540192144046,0.40143324612767395,0.6500000000000005
Somalia,50,0.2714851479280267,0.28307142257539236,0.43000000000000027
South Africa,169,2.433729851322716,2.3974099359924588,0.6800000000000005
South Sudan,-1,-1,-1,-1
Spain,29,0.792036900098749,0.6869873317144184,0.43000000000000027
Sri Lanka,556,0.19801497262952705,0.19928654105961532,0.6300000000000004
Sudan,68,0.17972005056248308,0.17784117701150715,0.23000000000000007
Suriname,-1,-1,-1,-1
Sweden,157,2.6255980156555934,2.67668128341863,0.2500000000000001
Switzerland,100,1.9892822238629757,2.0279076002488075,0.5900000000000004
Syria,22,0.04416925692820735,0.043750624080976165,0.5700000000000004
Taiwan,93,0.4008828421886912,0.3982526569416956,0.20000000000000004
Tajikistan,-1,-1,-1,-1
Tanzania,67,0.34079439612601414,0.3332109079128303,0.31000000000000016
Thailand,101,0.5586752919466569,0.5592070663900591,0.6300000000000004
Timor-Leste,8,0.010223782363088227,0.009814413909574143,0.4800000000000003
Togo,51,0.08492144876396314,0.08266449693250548,0.4600000000000003
Trinidad and Tobago,37,0.02709363431637924,0.02751265673960061,0.3300000000000002
Tunisia,73,0.21402388432911776,0.21430786390118806,0.6900000000000005
Turkey,109,5.304081969869611,6.383328267584206,0.6300000000000004
US,156,19.365280394664232,19.18408400217428,0.3200000000000002
Uganda,91,0.11291694235472843,0.11525900494789493,0.6800000000000005
Ukraine,112,1.042623491244214,1.0199555291780724,0.28000000000000014
United Arab Emirates,127,0.2532838122989141,0.2526146170745897,0.3600000000000002
United Kingdom,148,5.123295136514109,5.086267050555067,0.5600000000000004
Uruguay,79,0.3685357613216655,0.3193463866306149,0.21000000000000005
Uzbekistan,69,0.18228080997232507,0.1812775145156748,0.6100000000000004
Venezuela,161,0.16355022249741277,0.16367460014125876,0.6900000000000005
Vietnam,55,0.07959258638690318,0.07954563534512567,0.3500000000000002
West Bank and Gaza,63,0.2654121292111966,0.2664941691882759,0.5400000000000004
Western Sahara,-1,-1,-1,-1
Yemen,-1,-1,-1,-1
Zambia,-147804595,0.3936641322484035,0.39491600020259277,0.5700000000000004
Zimbabwe,-166207039,0.15969691146954515,0.15847401641475775,0.43000000000000027
