country,tagged_day_zero,train_error,test_error,suggested_test_size,a,b,c
Afghanistan,226,0.9424584857923698,0.8372805955829559,0.31000000000000016,13.15280504581984,84.36434743138533,41625.848283557985
Albania,139,0.26744784566197644,0.44713243366953265,0.5300000000000004,13.120100969289297,35.700769854692936,1031.371842079645
Algeria,250,2.134933276358409,4.05369189153888,0.4400000000000003,16.107723043055707,64.14007390282848,12027.115916377741
Andorra,67,0.11262888348936864,0.26195539934019263,0.5600000000000004,6.63264661420975,15.745329630346502,758.2912589143048
Angola,931,0.07318361675395939,0.0587423569950796,0.6500000000000005,30.065177925909364,396.5943384195182,10313213.194653442
Antigua and Barbuda,36,0.009020801518502692,0.018737066404257,0.5800000000000004,9.681385077825224,-15.038150927798524,25.116171981337775
Argentina,805,3.8808158924510625,1.650367536192051,0.5400000000000004,21.95553488974912,335.5800193412797,1892091079.9627495
Armenia,781,1.1675485028871162,0.3496529854219314,0.22000000000000006,20.688918578969304,325.73848710162963,1473249252.394239
Australia,75,0.1649851507703432,0.12970887038721468,0.29000000000000015,4.732580841746667,29.079971869457513,6884.387742911915
Austria,104,1.7337460679131111,1.9976869289414705,0.5100000000000003,6.048507133090719,26.550997287919287,15917.039716243567
Azerbaijan,305,2.3344101818436154,1.8148709119509774,0.27000000000000013,21.424844234683235,90.29068675401857,14616.640868914727
Bahamas,-674753834,0.7172488452840472,0.6110359869969696,0.2500000000000001,-124105379.96312046,23248278.61088022,134.4836325870762
Bahrain,282,0.4214068426777739,0.40053695716151566,0.5000000000000003,16.155970874633883,92.8349986041753,19433.152882897946
Bangladesh,216,5.420054068370931,5.001617972014051,0.40000000000000024,12.234670819202716,72.58446975840103,91693.70953541422
Barbados,48,0.0728609283869394,0.10436246142504965,0.16,9.16160445828877,6.530926103150464,87.92432221325205
Belarus,189,3.978111856514573,3.1928433107671585,0.5800000000000004,10.96545692513003,59.748772426258355,47739.338446286114
Belgium,142,5.289619823768688,1.2764776973813332,0.24000000000000007,9.325548766652183,39.90156946602668,56724.99130108831
Belize,-1,-1,-1,-1,-1,-1,-1
Benin,-514023877,1.7342022244392408,1.8780215365551807,0.42000000000000026,-74494307.09021734,12385275.434006227,241.20563804470794
Bhutan,583,0.09706000252412095,0.11875756192068106,0.4500000000000003,21.427764836136877,259.01230442099825,2909823.7603564537
Bolivia,282,0.6926575116702084,0.4437132561660677,0.4700000000000003,14.154835578195616,100.5558551745949,91035.24459926208
Bosnia and Herzegovina,133,1.2948237010531576,0.6976533901730998,0.5700000000000004,12.023042856736678,36.426819725295616,2523.796374808669
Botswana,1642,0.08568673265097666,0.08786572176911256,0.6500000000000005,63.89620240130798,722.845623460654,1454395.8154507708
