country,tagged_day_zero,train_error,test_error,suggested_test_size,a,b,c
Afghanistan,231,0.9598389871256846,0.5380790396290371,0.20000000000000004,12.578523462941021,76.43607866349778,26514.11960497786
Albania,118,0.3255584175760706,0.3444492204717108,0.3400000000000002,11.975314145466381,33.56199346023534,965.8282900029446
Algeria,188,3.120591610517488,1.9824276617203471,0.5700000000000004,13.094196774444853,51.22857463066021,7937.230094377519
Andorra,60,0.176448061912631,0.1548605181035735,0.5000000000000003,6.1688774577142595,15.813259513490767,750.5205975538292
Angola,360,0.05707163725377041,0.07255020748341073,0.16,31.31819820741692,104.64486274568955,608.174042594345
Antigua and Barbuda,31,0.007349639509596676,0.023676267607248634,0.6400000000000005,9.937836654656984,-14.06561399857658,25.25782334096036
Argentina,219,2.619668580752085,0.8258881986355531,0.23000000000000007,15.599363410064385,55.454954600483106,11150.298895684813
Armenia,746,1.0407887328219514,1.6838077029746594,0.6600000000000005,22.70805787528965,287.1678089053042,82686078.13446525
Australia,72,0.1610601126182376,0.1252410344888219,0.3700000000000002,4.641901402825132,28.99185734189253,6776.553620117766
Austria,91,1.9345215345700353,0.7639677804496122,0.3800000000000002,5.623983003453518,26.034535476174018,15485.13578721922
Azerbaijan,153,1.3400419493418705,2.079553664076428,0.41000000000000025,13.651761593479062,42.81076371186585,3354.9999450051714
Bahamas,80,0.04325853462542221,0.047834905703697334,0.6700000000000005,9.97401833545511,14.172241025689253,100.13289479384729
Bahrain,268,0.6011317999601148,0.6447228211494567,0.41000000000000025,17.00962282223918,96.4218521170649,21982.876951487957
Bangladesh,-5,45.63443264300759,73.64416502061185,0.6500000000000005,0.08673428959886564,-6.012259675856098,4631.749993355337
Barbados,-130,0.5211859914200625,0.41080718535225047,0.19000000000000003,7.257663021796227,-165.07082779760594,70.6097560987305
Belarus,144,1.2476693577746143,1.43793753854123,0.5100000000000003,8.054332367582154,50.58626886250926,31042.256266527475
Belgium,133,3.9681301337766812,1.0387230603806985,0.17,8.476994191057855,38.8213371156887,54097.76340078042
Belize,-1,-1,-1,-1,-1,-1,-1
Benin,-258,1.9018328659922317,2.2167619155629175,0.4800000000000003,5.405682976699552,-284.68066391022666,128.95238095238093
Bhutan,-1,-1,-1,-1,-1,-1,-1
Bolivia,189,0.3098254707100513,0.33118060132961885,0.20000000000000004,11.974814509003469,69.00955900406323,15185.65589874859
Bosnia and Herzegovina,123,1.1749745198590515,0.48353899354309227,0.5600000000000004,10.653455237158834,33.926366497606516,2324.5004388956645
Botswana,-505244023,0.05917082511759542,0.05563203884187836,0.6600000000000005,-129662316.08137591,506221.5320504582,45.91041396436884
Brazil,243,13.037260665744142,11.292613150858474,0.3400000000000002,11.97310030460952,75.00873045990122,570903.4586134289
Brunei,33,0.016996509682841828,0.036736939826219527,0.4800000000000003,5.095150696367774,6.8875190876944625,138.7033405699016
Bulgaria,188,0.7584751812418737,0.3091435953331756,0.3700000000000002,14.613450414815729,47.97405633346559,2862.1890346431924
Burkina Faso,-182,2.6587488836933573,4.358106992072402,0.6400000000000005,7.471148193133843,-250.79560919187168,465.04761881666315
Burma,-137761888,1.993656143577906,1.5182753198112569,0.4700000000000003,-31956121.65438145,25188043.41251022,152.92746813272106
Burundi,-1,-1,-1,-1,-1,-1,-1
Cabo Verde,-252558254,0.9412464039245715,0.7501479860638709,0.6900000000000005,-37179671.521333784,960740.3316761712,293.3202733790903
Cambodia,24,0.05796765379177733,0.037672131396833994,0.27000000000000013,3.375893295656525,4.7629205154791014,120.40002460847681
Cameroon,161,1.1723900424004392,2.378245161662037,0.16,13.774240915944155,45.420066873767055,4179.896626582823
Canada,171,7.693555749377781,7.419793039097711,0.3700000000000002,10.332084426763242,53.84878617164099,81939.95817634935
Central African Republic,-81394077,0.3439126024039559,0.7141247581366923,0.5200000000000004,-15335447.253240041,2312614.342569096,199.84783035229637
Chad,66,0.3137475786816877,0.44948919977231305,0.6400000000000005,5.110531217482452,27.097912294535078,558.2450133020658
Chile,459,5.667594858629003,10.951312941397601,0.6000000000000004,17.91222103016543,135.18789718357638,1880544.025364289
China,71,0.46586991710517567,0.20252493185511328,0.40000000000000024,4.608127415762591,18.707663887484905,82465.97006729887
Colombia,266,3.3834658659451127,1.6208669565068874,0.30000000000000016,15.708180661538188,75.86293239307169,46106.240859274636
Comoros,-1,-1,-1,-1,-1,-1,-1
Congo (Brazzaville),152,0.37898151423503257,0.5222919925907303,0.4700000000000003,15.638473310300286,38.96173478408104,632.4547840762012
Congo (Kinshasa),588,0.3380197559882121,0.3085863460113727,0.22000000000000006,17.726877907175705,255.8472107034514,103877177.71618493
Costa Rica,92,0.44710140050930103,0.4726551135655482,0.6200000000000004,8.619060524048079,23.88632327186181,800.2900974524183
Cote d'Ivoire,134,0.6284417720284773,0.14006589913841092,0.18000000000000002,12.351582452142031,37.44356773413356,2440.935825311739
Croatia,12611,3.0241612027134313,14.47363352850799,0.39000000000000024,-15.15311437739905,12737.137212754595,1442.3589743589746
Cuba,98,0.31240335664296137,0.5847113287173914,0.21000000000000005,8.198951150388798,28.506467496347977,1881.3679929156142
Cyprus,-633939488,4.729585642970165,4.793709431062737,0.4900000000000003,-90924399.82109073,1663878.8949176194,1071.985987315155
Czechia,106,1.838479820670755,1.5789737847918348,0.6400000000000005,7.644417624532328,27.246286766141704,7976.245838120498
Denmark,4,1.9437495427732705,4.188881167544317,0.5600000000000004,0.02657427165815829,4.238049272347696,5582.724140503787
Diamond Princess,28,0.08656636314179365,0.07649651541511837,0.5300000000000004,2.689244193479178,9.409068384327297,711.4896754799405
Djibouti,47,0.13054496681573735,0.16628831543803504,0.43000000000000027,3.8141234284833425,17.34197304567452,1162.4721631007192
Dominica,-1,-1,-1,-1,-1,-1,-1
Dominican Republic,180,3.722076094883976,5.250712700674272,0.21000000000000005,12.657584240724624,46.1755146830277,15259.382701860319
Ecuador,120,0.6029563369276197,0.7475885458445419,0.4900000000000003,6.676172236878239,40.13352276663538,33410.20689017448
Egypt,212,0.7409527814878447,0.862353294091817,0.21000000000000005,14.046386819767724,69.7847865254524,23114.882977854988
El Salvador,499,0.20603651704629464,0.03886811093444909,0.20000000000000004,13.854645150577173,216.20990022800567,227611661.30448738
Equatorial Guinea,97,0.5142325152221855,0.36532082726811577,0.20000000000000004,8.410446080064636,22.283216725176395,693.0917130413226
Eritrea,-32,0.16062931116572546,0.17188991254119287,0.3800000000000002,0.2160735013469477,-33.25942139084415,36.40740740885437
Estonia,405,1.70490180662518,3.0865008573845882,0.6400000000000005,-11.990824853874285,492.54034166351056,1227.8695587952611
Eswatini,49696,1.5451228701497872,1.5361317364492255,0.5000000000000003,-543.4130232097709,52366.75036052001,107.78571359017835
Ethiopia,-470881471,1.2990343184363757,2.1952780407827746,0.17,-72873826.42245136,13417677.183330728,229.29760165731776
Fiji,-1,-1,-1,-1,-1,-1,-1
Finland,139,1.8160176837458164,0.9290628798568411,0.42000000000000026,11.218758006134147,39.55215609055971,6537.886912911171
France,131,3.506579937842288,1.3830159624478093,0.6900000000000005,7.047268218224585,41.813036528630285,177669.5390225535
Gabon,409,0.12164512290858923,0.15271815249704424,0.21000000000000005,10.212355641133305,171.8534870887463,319463402.02512646
Gambia,-1,-1,-1,-1,-1,-1,-1
Georgia,126,0.03587534589831451,0.04884455567162514,0.43000000000000027,10.74885257194804,38.52594692559371,717.1921940408367
Germany,131,7.780795514296306,8.321848709763266,0.40000000000000024,7.551331006878447,38.132553258424196,168546.74612590563
Ghana,168,15.330695054607784,12.73107971241725,0.5600000000000004,-0.7136220868577468,174.53300650093132,1648.5416611905575
Greece,96,0.2902609087135399,1.1095256675229024,0.19000000000000003,8.592696272647762,28.053217406661307,2706.90527186093
Grenada,234,0.024383668372386813,0.02938443372055341,0.3700000000000002,-3.937433663425553,255.6217435234097,21.09090909090909
Guatemala,1010,7.93713374371945,6.058157039292635,0.43000000000000027,-7.816649698860971,1062.320232117722,459.5806454285181
Guinea,101,0.19411344736062805,0.7726260542595565,0.4600000000000003,8.49268309430673,32.742385224147014,2903.937779759905
Guinea-Bissau,69,0.474759333835235,0.5462097790084696,0.4900000000000003,5.015100334717342,32.09354188745788,1201.6658389303866
Guyana,91,0.569363180044846,0.41795512640827753,0.5600000000000004,11.964049060228476,30.227746784744056,128.75548381753882
Haiti,1341108,1.4581020009003578,1.0289645297677559,0.5300000000000004,-266250.51259606367,2691695.8596721687,88.55140660690276
Holy See,-1,-1,-1,-1,-1,-1,-1
Honduras,491,0.5764859425901482,0.577925879430179,0.5400000000000004,15.096624105736623,213.7160532563327,83284289.83664075
Hungary,122,0.3189595589443357,0.5532715817502433,0.6500000000000005,9.235556682003196,35.379091578091334,3538.2846650777124
Iceland,76,0.04307718995707343,0.04728257421012603,0.39000000000000024,5.569996523673061,24.441670045438357,1801.1551974347396
India,234,4.336008391046332,3.5409495350986564,0.6500000000000005,11.217840933056305,71.53504547241239,159660.07681797253
Indonesia,199,2.315646475034103,3.2864120352137727,0.4400000000000003,12.868930155459104,52.62985006637965,21220.231917147987
Iran,183,14.553744093762454,3.7999116674752678,0.3600000000000002,11.144932933143396,44.580321801561986,109735.4222091212
Iraq,-440,9.224682054653563,9.650736345792884,0.6300000000000004,0.7874591710648673,-447.0354617554092,1055.3214289839195
Ireland,-3,20.789472099804133,104.0575634056016,0.6700000000000005,0.05693654426592487,-4.122957825362628,10728.95459182193
Israel,106,1.8869002383420848,0.9483645504588025,0.2600000000000001,7.027189195908567,33.02757022714943,16363.452045548831
Italy,178,21.503333908620732,15.889737302473142,0.22000000000000006,9.932418544894457,41.94505876679227,219689.239134719
Jamaica,72,0.35097941987500764,0.3595240435769934,0.42000000000000026,6.2229898194102145,31.0342657953008,537.7139007121963
Japan,181,0.5938015430666479,0.5102689804447711,0.6800000000000005,7.852335423313706,75.06630858448092,16554.022601223016
Jordan,97,0.40626357387935697,0.1810254883938454,0.24000000000000007,11.825486754354701,17.517675232092238,543.6540589356473
Kazakhstan,141,0.5839779994671653,0.5518143144183161,0.3800000000000002,10.18517321187195,45.79276578027726,7109.56298815245
Kenya,67,4.805834478500122,3.2316403691358335,0.5600000000000004,-0.2520705966064932,69.1442743463527,375.60869565217985
"Korea, South",80,3.345512412284238,5.361840601483397,0.24000000000000007,5.578559574673491,28.9096139306368,10428.938087566543
Kosovo,6309,2.1125947600320445,2.0470998617404885,0.17,-252.3985408977744,8568.347303086959,538.069766317454
Kuwait,555,0.1772177652978407,0.1534049563343769,0.27000000000000013,13.13389251187635,243.90256334311195,3337017982.1628475
Kyrgyzstan,120,0.27466466039491627,0.3655196958632227,0.4900000000000003,11.479085155331719,31.574407140940544,1224.5419594736497
Laos,-1,-1,-1,-1,-1,-1,-1
Latvia,121,0.5811540359345381,0.6403224799265693,0.30000000000000016,10.07361661977766,23.004149681636616,942.0528809358308
Lebanon,125,0.37221758159291396,0.42654417455590793,0.31000000000000016,9.142581082742732,24.65252612942445,786.0125834324296
Lesotho,-1,-1,-1,-1,-1,-1,-1
Liberia,92,0.08967650588439044,0.05865041780813038,0.3200000000000002,10.410007916819064,19.12083592367008,250.2174447072495
Libya,4513,0.5083705669079283,0.6866069782046288,0.41000000000000025,-219.7265835469662,5456.248631002975,54.739130438006434
Liechtenstein,33,0.05019301128780962,0.02242943778403072,0.40000000000000024,5.609782539088041,5.364395259636708,81.52650092726284
